Origin;Destination;Outbound;Inbound;Price
LON;BER;2016-05-20;2016-05-24;65,26
LON;BER;2016-05-20;2016-05-25;65,70
LON;BER;2016-05-20;2016-05-26;67,50
LON;BER;2016-05-20;2016-05-27;63,27
LON;BER;2016-05-20;2016-05-28;65,86
LON;BER;2016-05-20;2016-05-29;67,22
LON;BER;2016-05-20;2016-05-30;79,27
LON;BER;2016-05-20;2016-05-31;80,92
LON;BER;2016-05-20;2016-06-03;54,04
LON;BER;2016-05-20;2016-06-06;77,17
LON;BER;2016-05-20;2016-06-11;73,35
LON;BER;2016-05-20;2016-06-23;67,17
LON;BER;2016-05-20;2016-06-26;116,98
LON;BER;2016-05-20;2016-07-02;68,93
LON;BER;2016-05-21;;31,17
LON;BER;2016-05-21;2016-05-21;48,67
LON;BER;2016-05-21;2016-05-22;55,50
LON;BER;2016-05-21;2016-05-23;59,88
LON;BER;2016-05-21;2016-05-24;50,91
LON;BER;2016-05-21;2016-05-25;55,32
LON;BER;2016-05-21;2016-05-26;44,05
LON;BER;2016-05-21;2016-05-27;50,76
LON;BER;2016-05-21;2016-05-28;48,18
LON;BER;2016-05-21;2016-05-29;61,73
LON;BER;2016-05-21;2016-05-30;65,07
LON;BER;2016-05-21;2016-05-31;60,52
LON;BER;2016-05-21;2016-06-04;78,24
LON;BER;2016-05-21;2016-06-15;60,45
LON;BER;2016-05-21;2016-06-25;55,32
LON;BER;2016-05-21;2017-02-22;96,27
LON;BER;2016-05-22;;31,65
LON;BER;2016-05-22;2016-05-22;106,99
LON;BER;2016-05-22;2016-05-23;47,73
LON;BER;2016-05-22;2016-05-25;49,15
LON;BER;2016-05-22;2016-05-26;39,20
LON;BER;2016-05-22;2016-05-27;48,86
LON;BER;2016-05-22;2016-05-28;48,69
LON;BER;2016-05-22;2016-05-29;42,06
LON;BER;2016-05-22;2016-05-30;63,95
LON;BER;2016-05-22;2016-06-01;54,33
LON;BER;2016-05-22;2016-06-04;72,55
LON;BER;2016-05-23;;21,35
LON;BER;2016-05-23;2016-05-23;49,96
LON;BER;2016-05-23;2016-05-24;47,46
LON;BER;2016-05-23;2016-05-25;48,72
LON;BER;2016-05-23;2016-05-26;42,70
LON;BER;2016-05-23;2016-05-27;42,70
LON;BER;2016-05-23;2016-05-28;47,20
LON;BER;2016-05-23;2016-05-29;62,50
LON;BER;2016-05-23;2016-05-30;68,20
LON;BER;2016-05-23;2016-05-31;42,06
LON;BER;2016-05-23;2016-06-01;56,19
LON;BER;2016-05-23;2016-06-02;48,09
LON;BER;2016-05-23;2016-07-21;59,55
LON;BER;2016-05-24;;24,95
LON;BER;2016-05-24;2016-05-24;49,06
LON;BER;2016-05-24;2016-05-25;49,52
LON;BER;2016-05-24;2016-05-26;37,69
LON;BER;2016-05-24;2016-05-27;37,07
LON;BER;2016-05-24;2016-05-28;48,71
LON;BER;2016-05-24;2016-05-29;44,22
LON;BER;2016-05-24;2016-05-30;60,12
LON;BER;2016-05-24;2016-05-31;48,96
LON;BER;2016-05-24;2016-06-03;54,14
LON;BER;2016-05-24;2016-06-05;66,76
LON;BER;2016-05-24;2016-06-07;49,52
LON;BER;2016-05-24;2016-06-09;51,18
LON;BER;2016-05-24;2016-08-06;59,38
LON;BER;2016-05-25;;24,73
LON;BER;2016-05-25;2016-05-26;48,38
LON;BER;2016-05-25;2016-05-27;49,24
LON;BER;2016-05-25;2016-05-28;49,90
LON;BER;2016-05-25;2016-05-29;48,99
LON;BER;2016-05-25;2016-05-30;70,33
LON;BER;2016-05-25;2016-05-31;48,56
LON;BER;2016-05-25;2016-06-01;60,06
LON;BER;2016-05-25;2016-06-03;59,43
LON;BER;2016-05-25;2016-06-04;63,51
LON;BER;2016-05-25;2016-06-05;88,54
LON;BER;2016-05-25;2016-06-07;51,18
LON;BER;2016-05-25;2016-06-08;51,74
LON;BER;2016-05-25;2016-06-28;55,04
LON;BER;2016-05-26;;43,46
LON;BER;2016-05-26;2016-05-27;61,14
LON;BER;2016-05-26;2016-05-28;58,82
LON;BER;2016-05-26;2016-05-29;60,64
LON;BER;2016-05-26;2016-05-30;88,15
LON;BER;2016-05-26;2016-05-31;73,35
LON;BER;2016-05-26;2016-06-01;55,86
LON;BER;2016-05-26;2016-06-02;61,53
LON;BER;2016-05-26;2016-06-03;73,66
LON;BER;2016-05-26;2016-06-04;79,53
LON;BER;2016-05-26;2016-06-05;77,32
LON;BER;2016-05-26;2016-10-27;61,42
LON;BER;2016-05-27;;62,17
LON;BER;2016-05-27;2016-05-27;100,41
LON;BER;2016-05-27;2016-05-28;111,42
LON;BER;2016-05-27;2016-05-29;129,60
LON;BER;2016-05-27;2016-05-30;155,87
LON;BER;2016-05-27;2016-05-31;134,63
LON;BER;2016-05-27;2016-06-01;108,90
LON;BER;2016-05-27;2016-06-02;109,60
LON;BER;2016-05-27;2016-06-03;107,54
LON;BER;2016-05-27;2016-06-04;113,78
LON;BER;2016-05-27;2016-06-05;161,01
LON;BER;2016-05-27;2016-06-06;126,34
LON;BER;2016-05-27;2016-06-07;105,74
LON;BER;2016-05-27;2016-06-08;103,17
LON;BER;2016-05-27;2016-06-13;112,35
LON;BER;2016-05-27;2016-06-14;105,08
LON;BER;2016-05-27;2016-06-15;100,53
LON;BER;2016-05-27;2016-06-26;98,50
LON;BER;2016-05-27;2016-06-27;102,69
LON;BER;2016-05-27;2016-06-30;133,90
LON;BER;2016-05-28;;87,03
LON;BER;2016-05-28;2016-05-28;175,92
LON;BER;2016-05-28;2016-05-29;136,11
LON;BER;2016-05-28;2016-05-30;175,98
LON;BER;2016-05-28;2016-05-31;144,53
LON;BER;2016-05-28;2016-06-01;132,08
LON;BER;2016-05-28;2016-06-02;133,64
LON;BER;2016-05-28;2016-06-03;98,73
LON;BER;2016-05-28;2016-06-04;176,16
LON;BER;2016-05-28;2016-06-05;144,56
LON;BER;2016-05-28;2016-06-06;156,47
LON;BER;2016-05-28;2016-06-07;141,91
LON;BER;2016-05-28;2016-06-09;84,19
LON;BER;2016-05-28;2016-06-10;135,68
LON;BER;2016-05-28;2016-06-11;123,36
LON;BER;2016-05-28;2016-06-12;111,81
LON;BER;2016-05-28;2016-06-14;132,87
LON;BER;2016-05-28;2016-06-21;83,91
LON;BER;2016-05-29;;66,87
LON;BER;2016-05-29;2016-05-29;92,75
LON;BER;2016-05-29;2016-05-30;91,25
LON;BER;2016-05-29;2016-05-31;92,81
LON;BER;2016-05-29;2016-06-01;86,50
LON;BER;2016-05-29;2016-06-02;78,51
LON;BER;2016-05-29;2016-06-03;78,51
LON;BER;2016-05-29;2016-06-04;94,52
LON;BER;2016-05-29;2016-06-05;641,78
LON;BER;2016-05-29;2016-06-08;73,15
LON;BER;2016-05-29;2016-06-21;75,77
LON;BER;2016-05-30;;48,74
LON;BER;2016-05-30;2016-05-30;102,23
LON;BER;2016-05-30;2016-05-31;60,49
LON;BER;2016-05-30;2016-06-01;69,82
LON;BER;2016-05-30;2016-06-02;71,79
LON;BER;2016-05-30;2016-06-03;71,75
LON;BER;2016-05-30;2016-06-04;67,07
LON;BER;2016-05-30;2016-06-05;78,04
LON;BER;2016-05-30;2016-06-06;66,39
LON;BER;2016-05-30;2016-06-07;68,21
LON;BER;2016-05-30;2016-06-09;53,58
LON;BER;2016-05-30;2016-06-10;65,11
LON;BER;2016-05-30;2016-06-30;63,73
LON;BER;2016-05-30;2016-09-02;94,65
LON;BER;2016-05-31;;34,64
LON;BER;2016-05-31;2016-06-01;52,48
LON;BER;2016-05-31;2016-06-02;53,39
LON;BER;2016-05-31;2016-06-03;57,08
LON;BER;2016-05-31;2016-06-04;80,70
LON;BER;2016-05-31;2016-06-05;110,28
LON;BER;2016-05-31;2016-06-06;67,71
LON;BER;2016-05-31;2016-06-07;61,50
LON;BER;2016-05-31;2016-06-08;60,98
LON;BER;2016-05-31;2016-06-10;50,02
LON;BER;2016-06-01;;24,74
LON;BER;2016-06-01;2016-06-01;71,43
LON;BER;2016-06-01;2016-06-02;59,56
LON;BER;2016-06-01;2016-06-03;46,03
LON;BER;2016-06-01;2016-06-04;54,12
LON;BER;2016-06-01;2016-06-05;100,28
LON;BER;2016-06-01;2016-06-06;70,21
LON;BER;2016-06-01;2016-06-07;51,40
LON;BER;2016-06-01;2016-06-08;41,64
LON;BER;2016-06-01;2016-06-09;50,33
LON;BER;2016-06-01;2016-06-10;49,32
LON;BER;2016-06-01;2016-06-11;44,16
LON;BER;2016-06-01;2016-06-16;60,10
LON;BER;2016-06-01;2016-06-17;64,81
LON;BER;2016-06-01;2016-06-20;53,90
LON;BER;2016-06-01;2016-06-21;49,83
LON;BER;2016-06-01;2016-06-24;62,22
LON;BER;2016-06-01;2016-06-30;49,11
LON;BER;2016-06-01;2016-07-04;67,10
LON;BER;2016-06-01;2016-08-31;81,49
LON;BER;2016-06-01;2016-09-30;64,45
LON;BER;2016-06-02;;24,85
LON;BER;2016-06-02;2016-06-02;42,19
LON;BER;2016-06-02;2016-06-03;73,76
LON;BER;2016-06-02;2016-06-04;68,47
LON;BER;2016-06-02;2016-06-05;98,47
LON;BER;2016-06-02;2016-06-06;60,85
LON;BER;2016-06-02;2016-06-07;48,71
LON;BER;2016-06-02;2016-06-08;45,47
LON;BER;2016-06-02;2016-06-09;49,15
LON;BER;2016-06-02;2016-06-10;42,17
LON;BER;2016-06-02;2016-06-12;54,22
LON;BER;2016-06-02;2016-06-16;61,31
LON;BER;2016-06-02;2016-06-23;59,85
LON;BER;2016-06-02;2016-06-29;44,69
LON;BER;2016-06-02;2016-07-20;59,00
LON;BER;2016-06-02;2016-09-04;64,71
LON;BER;2016-06-03;;48,48
LON;BER;2016-06-03;2016-06-03;73,84
LON;BER;2016-06-03;2016-06-05;105,58
LON;BER;2016-06-03;2016-06-06;82,08
LON;BER;2016-06-03;2016-06-07;68,99
LON;BER;2016-06-03;2016-06-08;65,83
LON;BER;2016-06-03;2016-06-09;72,15
LON;BER;2016-06-03;2016-06-10;66,12
LON;BER;2016-06-03;2016-06-11;65,19
LON;BER;2016-06-03;2016-06-13;62,89
LON;BER;2016-06-03;2016-06-16;70,45
LON;BER;2016-06-03;2016-06-30;79,06
LON;BER;2016-06-03;2016-07-05;69,85
LON;BER;2016-06-03;2016-07-06;81,62
LON;BER;2016-06-03;2016-09-04;80,71
LON;BER;2016-06-03;2016-09-06;67,70
LON;BER;2016-06-04;;28,53
LON;BER;2016-06-04;2016-06-04;117,68
LON;BER;2016-06-04;2016-06-05;78,06
LON;BER;2016-06-04;2016-06-06;71,27
LON;BER;2016-06-04;2016-06-07;41,64
LON;BER;2016-06-04;2016-06-08;59,62
LON;BER;2016-06-04;2016-06-09;58,13
LON;BER;2016-06-04;2016-06-10;45,30
LON;BER;2016-06-04;2016-06-11;58,38
LON;BER;2016-06-04;2016-06-14;54,13
LON;BER;2016-06-04;2016-06-18;76,90
LON;BER;2016-06-04;2016-07-16;74,71
LON;BER;2016-06-05;;24,74
LON;BER;2016-06-05;2016-06-05;114,96
LON;BER;2016-06-05;2016-06-06;61,59
LON;BER;2016-06-05;2016-06-07;44,05
LON;BER;2016-06-05;2016-06-08;48,56
LON;BER;2016-06-05;2016-06-09;45,47
LON;BER;2016-06-05;2016-06-10;45,55
LON;BER;2016-06-05;2016-06-11;502,15
LON;BER;2016-06-05;2016-06-12;208,46
LON;BER;2016-06-05;2016-06-13;48,67
LON;BER;2016-06-05;2016-06-15;50,95
LON;BER;2016-06-05;2016-07-03;72,20
LON;BER;2016-06-06;;24,76
LON;BER;2016-06-06;2016-06-07;44,22
LON;BER;2016-06-06;2016-06-08;49,98
LON;BER;2016-06-06;2016-06-09;39,34
LON;BER;2016-06-06;2016-06-10;45,54
LON;BER;2016-06-06;2016-06-11;45,47
LON;BER;2016-06-06;2016-06-12;44,13
LON;BER;2016-06-06;2016-06-13;60,33
LON;BER;2016-06-06;2016-06-14;72,82
LON;BER;2016-06-06;2016-06-16;48,85
LON;BER;2016-06-06;2016-06-17;56,04
LON;BER;2016-06-06;2016-06-19;80,24
LON;BER;2016-06-06;2016-06-20;60,58
LON;BER;2016-06-06;2016-06-27;72,51
LON;BER;2016-06-07;;24,94
LON;BER;2016-06-07;2016-06-09;44,30
LON;BER;2016-06-07;2016-06-10;47,36
LON;BER;2016-06-07;2016-06-11;42,29
LON;BER;2016-06-07;2016-06-12;39,32
LON;BER;2016-06-07;2016-06-13;42,17
LON;BER;2016-06-07;2016-06-14;48,71
LON;BER;2016-06-07;2016-06-16;45,51
LON;BER;2016-06-07;2016-06-17;44,86
LON;BER;2016-06-07;2016-06-21;44,77
LON;BER;2016-06-07;2016-07-10;65,56
LON;BER;2016-06-08;;24,94
LON;BER;2016-06-08;2016-06-08;49,24
LON;BER;2016-06-08;2016-06-09;51,10
LON;BER;2016-06-08;2016-06-10;48,99
LON;BER;2016-06-08;2016-06-11;49,47
LON;BER;2016-06-08;2016-06-12;45,38
LON;BER;2016-06-08;2016-06-13;49,32
LON;BER;2016-06-08;2016-06-14;44,05
LON;BER;2016-06-08;2016-06-15;45,95
LON;BER;2016-06-08;2016-06-16;49,05
LON;BER;2016-06-08;2016-06-17;49,56
LON;BER;2016-06-08;2016-06-18;44,83
LON;BER;2016-06-08;2016-06-22;60,58
LON;BER;2016-06-08;2016-06-23;49,90
LON;BER;2016-06-08;2016-06-24;62,22
LON;BER;2016-06-08;2016-07-01;57,26
LON;BER;2016-06-09;;24,74
LON;BER;2016-06-09;2016-06-09;779,44
LON;BER;2016-06-09;2016-06-10;51,18
LON;BER;2016-06-09;2016-06-11;50,36
LON;BER;2016-06-09;2016-06-12;45,47
LON;BER;2016-06-09;2016-06-13;47,36
LON;BER;2016-06-09;2016-06-14;50,92
LON;BER;2016-06-09;2016-06-15;45,31
LON;BER;2016-06-09;2016-06-16;48,99
LON;BER;2016-06-09;2016-06-17;49,89
LON;BER;2016-06-09;2016-06-18;63,31
LON;BER;2016-06-09;2016-06-19;54,87
LON;BER;2016-06-09;2016-06-23;77,53
LON;BER;2016-06-09;2016-06-27;114,46
LON;BER;2016-06-09;2016-06-29;49,24
LON;BER;2016-06-10;;41,17
LON;BER;2016-06-10;2016-06-12;74,01
LON;BER;2016-06-10;2016-06-13;64,75
LON;BER;2016-06-10;2016-06-14;66,11
LON;BER;2016-06-10;2016-06-15;67,97
LON;BER;2016-06-10;2016-06-16;60,82
LON;BER;2016-06-10;2016-06-17;76,02
LON;BER;2016-06-10;2016-06-18;64,91
LON;BER;2016-06-10;2016-06-19;77,10
LON;BER;2016-06-10;2016-06-20;74,56
LON;BER;2016-06-10;2016-06-25;67,03
LON;BER;2016-06-10;2016-06-26;85,80
LON;BER;2016-06-10;2016-07-05;77,44
LON;BER;2016-06-10;2016-07-13;80,26
LON;BER;2016-06-10;2016-08-19;73,21
LON;BER;2016-06-11;;24,95
LON;BER;2016-06-11;2016-06-11;59,24
LON;BER;2016-06-11;2016-06-12;41,15
LON;BER;2016-06-11;2016-06-13;53,60
LON;BER;2016-06-11;2016-06-14;52,38
LON;BER;2016-06-11;2016-06-15;48,71
LON;BER;2016-06-11;2016-06-16;53,88
LON;BER;2016-06-11;2016-06-17;52,20
LON;BER;2016-06-11;2016-06-18;73,31
LON;BER;2016-06-11;2016-06-19;59,43
LON;BER;2016-06-11;2016-06-20;70,78
LON;BER;2016-06-11;2016-06-21;53,39
LON;BER;2016-06-11;2016-06-25;48,45
LON;BER;2016-06-11;2016-06-26;94,02
LON;BER;2016-06-12;;3,19
LON;BER;2016-06-12;2016-06-13;50,39
LON;BER;2016-06-12;2016-06-14;60,46
LON;BER;2016-06-12;2016-06-15;49,90
LON;BER;2016-06-12;2016-06-16;49,05
LON;BER;2016-06-12;2016-06-17;48,69
LON;BER;2016-06-12;2016-06-18;64,60
LON;BER;2016-06-12;2016-06-19;59,17
LON;BER;2016-06-12;2016-06-22;44,79
LON;BER;2016-06-12;2016-07-10;81,49
LON;BER;2016-06-13;;24,85
LON;BER;2016-06-13;2016-06-15;50,67
LON;BER;2016-06-13;2016-06-16;49,35
LON;BER;2016-06-13;2016-06-17;45,37
LON;BER;2016-06-13;2016-06-18;49,12
LON;BER;2016-06-13;2016-06-19;59,88
LON;BER;2016-06-13;2016-06-20;49,90
LON;BER;2016-06-13;2016-06-22;45,30
LON;BER;2016-06-13;2016-06-23;44,81
LON;BER;2016-06-13;2016-06-26;95,18
LON;BER;2016-06-13;2016-06-28;60,46
LON;BER;2016-06-13;2016-07-01;68,74
LON;BER;2016-06-13;2016-07-07;65,40
LON;BER;2016-06-14;;24,95
LON;BER;2016-06-14;2016-06-14;60,46
LON;BER;2016-06-14;2016-06-15;48,59
LON;BER;2016-06-14;2016-06-16;48,38
LON;BER;2016-06-14;2016-06-17;44,05
LON;BER;2016-06-14;2016-06-18;42,43
LON;BER;2016-06-14;2016-06-19;59,66
LON;BER;2016-06-14;2016-06-21;49,89
LON;BER;2016-06-14;2016-06-24;47,34
LON;BER;2016-06-14;2016-06-28;63,16
LON;BER;2016-06-14;2016-06-30;49,88
LON;BER;2016-06-15;;24,74
LON;BER;2016-06-15;2016-06-15;50,00
LON;BER;2016-06-15;2016-06-16;48,99
LON;BER;2016-06-15;2016-06-17;47,41
LON;BER;2016-06-15;2016-06-18;44,11
LON;BER;2016-06-15;2016-06-19;47,41
LON;BER;2016-06-15;2016-06-20;60,29
LON;BER;2016-06-15;2016-06-21;45,31
LON;BER;2016-06-15;2016-06-22;51,23
LON;BER;2016-06-15;2016-06-25;44,62
LON;BER;2016-06-15;2016-06-28;115,63
LON;BER;2016-06-15;2016-06-29;50,41
LON;BER;2016-06-15;2016-06-30;50,91
LON;BER;2016-06-15;2016-07-03;113,47
LON;BER;2016-06-15;2016-07-04;67,17
LON;BER;2016-06-15;2016-07-17;86,90
LON;BER;2016-06-16;;24,81
LON;BER;2016-06-16;2016-06-18;60,71
LON;BER;2016-06-16;2016-06-19;49,92
LON;BER;2016-06-16;2016-06-20;54,35
LON;BER;2016-06-16;2016-06-21;45,47
LON;BER;2016-06-16;2016-06-22;59,05
LON;BER;2016-06-16;2016-06-23;48,38
LON;BER;2016-06-16;2016-06-26;54,47
LON;BER;2016-06-16;2016-06-30;48,75
LON;BER;2016-06-16;2016-07-17;74,01
LON;BER;2016-06-16;2017-02-19;88,75
LON;BER;2016-06-17;;34,80
LON;BER;2016-06-17;2016-06-17;69,11
LON;BER;2016-06-17;2016-06-19;54,17
LON;BER;2016-06-17;2016-06-20;64,29
LON;BER;2016-06-17;2016-06-21;59,04
LON;BER;2016-06-17;2016-06-22;58,78
LON;BER;2016-06-17;2016-06-24;58,13
LON;BER;2016-06-17;2016-06-26;77,41
LON;BER;2016-06-17;2016-06-27;54,66
LON;BER;2016-06-17;2016-07-04;96,05
LON;BER;2016-06-17;2016-07-19;76,60
LON;BER;2016-06-17;2016-07-21;69,50
LON;BER;2016-06-17;2016-08-13;67,80
LON;BER;2016-06-17;2016-09-18;71,22
LON;BER;2016-06-17;2016-12-20;70,91
LON;BER;2016-06-17;2017-02-19;99,58
LON;BER;2016-06-18;;25,12
LON;BER;2016-06-18;2016-06-19;53,50
LON;BER;2016-06-18;2016-06-20;47,41
LON;BER;2016-06-18;2016-06-21;57,59
LON;BER;2016-06-18;2016-06-22;45,30
LON;BER;2016-06-18;2016-06-23;59,17
LON;BER;2016-06-18;2016-06-24;48,99
LON;BER;2016-06-18;2016-06-25;56,75
LON;BER;2016-06-18;2016-06-26;84,81
LON;BER;2016-06-18;2016-06-28;55,02
LON;BER;2016-06-18;2016-06-30;60,51
LON;BER;2016-06-19;;35,93
LON;BER;2016-06-19;2016-06-20;57,21
LON;BER;2016-06-19;2016-06-21;64,41
LON;BER;2016-06-19;2016-06-22;59,15
LON;BER;2016-06-19;2016-06-25;71,66
LON;BER;2016-06-19;2016-06-26;63,88
LON;BER;2016-06-19;2016-06-29;55,13
LON;BER;2016-06-19;2016-07-29;74,08
LON;BER;2016-06-20;;24,81
LON;BER;2016-06-20;2016-06-20;59,43
LON;BER;2016-06-20;2016-06-21;49,89
LON;BER;2016-06-20;2016-06-22;54,62
LON;BER;2016-06-20;2016-06-23;44,11
LON;BER;2016-06-20;2016-06-24;49,48
LON;BER;2016-06-20;2016-06-25;48,45
LON;BER;2016-06-20;2016-06-26;97,37
LON;BER;2016-06-20;2016-06-27;50,12
LON;BER;2016-06-20;2016-06-28;92,57
LON;BER;2016-06-20;2016-06-30;49,24
LON;BER;2016-06-20;2016-07-01;64,41
LON;BER;2016-06-20;2016-07-02;67,03
LON;BER;2016-06-20;2016-07-03;66,67
LON;BER;2016-06-20;2016-07-10;96,11
LON;BER;2016-06-20;2016-07-20;68,25
LON;BER;2016-06-20;2016-08-31;78,79
LON;BER;2016-06-20;2016-09-20;68,66
LON;BER;2016-06-20;2016-09-30;56,40
LON;BER;2016-06-21;;24,85
LON;BER;2016-06-21;2016-06-21;61,56
LON;BER;2016-06-21;2016-06-23;48,46
LON;BER;2016-06-21;2016-06-24;46,80
LON;BER;2016-06-21;2016-06-25;48,90
LON;BER;2016-06-21;2016-06-26;48,75
LON;BER;2016-06-21;2016-06-28;49,18
LON;BER;2016-06-21;2016-06-30;49,05
LON;BER;2016-06-21;2016-07-01;46,84
LON;BER;2016-06-21;2016-07-05;64,52
LON;BER;2016-06-22;;25,46
LON;BER;2016-06-22;2016-06-23;64,50
LON;BER;2016-06-22;2016-06-24;49,48
LON;BER;2016-06-22;2016-06-25;48,38
LON;BER;2016-06-22;2016-06-26;48,75
LON;BER;2016-06-22;2016-06-27;58,45
LON;BER;2016-06-22;2016-06-28;48,09
LON;BER;2016-06-22;2016-06-29;50,33
LON;BER;2016-06-22;2016-06-30;45,54
LON;BER;2016-06-22;2016-07-02;46,71
LON;BER;2016-06-22;2016-07-06;48,71
LON;BER;2016-06-22;2016-07-27;52,94
LON;BER;2016-06-22;2016-08-05;65,11
LON;BER;2016-06-23;;29,84
LON;BER;2016-06-23;2016-06-23;59,32
LON;BER;2016-06-23;2016-06-24;78,54
LON;BER;2016-06-23;2016-06-25;69,52
LON;BER;2016-06-23;2016-06-26;59,97
LON;BER;2016-06-23;2016-06-27;51,68
LON;BER;2016-06-23;2016-06-28;51,57
LON;BER;2016-06-23;2016-06-29;292,73
LON;BER;2016-06-23;2016-06-30;59,08
LON;BER;2016-06-23;2016-07-01;76,90
LON;BER;2016-06-23;2016-07-03;56,89
LON;BER;2016-06-23;2016-07-04;66,11
LON;BER;2016-06-23;2016-07-07;49,90
LON;BER;2016-06-23;2016-07-13;65,26
LON;BER;2016-06-23;2016-07-25;69,90
LON;BER;2016-06-23;2016-07-28;49,11
LON;BER;2016-06-24;;48,25
LON;BER;2016-06-24;2016-06-24;82,33
LON;BER;2016-06-24;2016-06-25;81,00
LON;BER;2016-06-24;2016-06-26;83,27
LON;BER;2016-06-24;2016-06-27;82,32
LON;BER;2016-06-24;2016-06-28;71,28
LON;BER;2016-06-24;2016-06-29;67,62
LON;BER;2016-06-24;2016-06-30;73,01
LON;BER;2016-06-24;2016-07-01;85,22
LON;BER;2016-06-24;2016-07-03;119,98
LON;BER;2016-06-24;2016-07-04;72,81
LON;BER;2016-06-24;2016-07-05;82,60
LON;BER;2016-06-24;2016-07-08;80,23
LON;BER;2016-06-24;2016-07-09;86,35
LON;BER;2016-06-24;2016-07-12;75,53
LON;BER;2016-06-24;2016-07-21;71,29
LON;BER;2016-06-24;2016-07-22;92,47
LON;BER;2016-06-24;2016-07-23;86,48
LON;BER;2016-06-24;2016-07-24;99,45
LON;BER;2016-06-24;2016-09-25;88,95
LON;BER;2016-06-24;2017-02-26;104,22
LON;BER;2016-06-25;;34,80
LON;BER;2016-06-25;2016-06-25;68,91
LON;BER;2016-06-25;2016-06-26;69,33
LON;BER;2016-06-25;2016-06-27;61,45
LON;BER;2016-06-25;2016-06-28;59,88
LON;BER;2016-06-25;2016-06-29;54,01
LON;BER;2016-06-25;2016-06-30;59,87
LON;BER;2016-06-25;2016-07-01;68,72
LON;BER;2016-06-25;2016-07-02;68,22
LON;BER;2016-06-25;2016-07-03;67,53
LON;BER;2016-06-25;2016-07-05;56,39
LON;BER;2016-06-25;2016-07-08;68,48
LON;BER;2016-06-25;2016-07-09;73,76
LON;BER;2016-06-25;2016-07-12;64,14
LON;BER;2016-06-25;2016-07-28;64,28
LON;BER;2016-06-25;2016-08-15;83,96
LON;BER;2016-06-25;2016-09-25;75,52
LON;BER;2016-06-26;;25,29
LON;BER;2016-06-26;2016-06-29;51,37
LON;BER;2016-06-26;2016-06-30;50,35
LON;BER;2016-06-26;2016-07-01;64,58
LON;BER;2016-06-26;2016-07-03;87,51
LON;BER;2016-06-26;2016-07-06;48,75
LON;BER;2016-06-26;2016-07-09;66,56
LON;BER;2016-06-26;2016-07-16;113,07
LON;BER;2016-06-27;;25,11
LON;BER;2016-06-27;2016-06-28;64,04
LON;BER;2016-06-27;2016-06-29;44,11
LON;BER;2016-06-27;2016-06-30;42,80
LON;BER;2016-06-27;2016-07-01;48,15
LON;BER;2016-06-27;2016-07-02;75,90
LON;BER;2016-06-27;2016-07-03;70,31
LON;BER;2016-06-27;2016-07-04;64,14
LON;BER;2016-06-27;2016-07-06;49,71
LON;BER;2016-06-27;2016-07-07;46,03
LON;BER;2016-06-27;2016-07-11;52,22
LON;BER;2016-06-27;2016-07-27;67,03
LON;BER;2016-06-27;2016-07-29;59,09
LON;BER;2016-06-28;;24,85
LON;BER;2016-06-28;2016-06-29;59,15
LON;BER;2016-06-28;2016-06-30;62,12
LON;BER;2016-06-28;2016-07-01;46,91
LON;BER;2016-06-28;2016-07-02;72,70
LON;BER;2016-06-28;2016-07-03;73,11
LON;BER;2016-06-28;2016-07-04;70,60
LON;BER;2016-06-28;2016-07-05;61,59
LON;BER;2016-06-28;2016-07-06;45,95
LON;BER;2016-06-28;2016-07-08;43,29
LON;BER;2016-06-29;;27,22
LON;BER;2016-06-29;2016-06-30;54,39
LON;BER;2016-06-29;2016-07-01;55,40
LON;BER;2016-06-29;2016-07-02;48,57
LON;BER;2016-06-29;2016-07-03;64,25
LON;BER;2016-06-29;2016-07-04;57,32
LON;BER;2016-06-29;2016-07-05;54,31
LON;BER;2016-06-29;2016-07-09;59,35
LON;BER;2016-06-29;2016-07-10;150,97
LON;BER;2016-06-29;2016-07-16;79,34
LON;BER;2016-06-30;;24,85
LON;BER;2016-06-30;2016-06-30;63,02
LON;BER;2016-06-30;2016-07-01;70,70
LON;BER;2016-06-30;2016-07-02;59,02
LON;BER;2016-06-30;2016-07-03;75,44
LON;BER;2016-06-30;2016-07-04;66,55
LON;BER;2016-06-30;2016-07-05;45,38
LON;BER;2016-06-30;2016-07-06;54,25
LON;BER;2016-06-30;2016-07-07;49,05
LON;BER;2016-06-30;2016-07-09;67,17
LON;BER;2016-06-30;2016-07-10;59,19
LON;BER;2016-06-30;2016-07-11;114,46
LON;BER;2016-06-30;2016-07-13;68,91
LON;BER;2016-06-30;2016-07-14;65,94
LON;BER;2016-06-30;2016-07-20;67,10
LON;BER;2016-06-30;2016-07-29;77,99
LON;BER;2016-06-30;2016-07-30;65,49
LON;BER;2016-06-30;2016-08-19;73,75
LON;BER;2016-06-30;2016-09-01;95,50
LON;BER;2016-07-01;;57,48
LON;BER;2016-07-01;2016-07-01;103,77
LON;BER;2016-07-01;2016-07-02;74,06
LON;BER;2016-07-01;2016-07-03;93,52
LON;BER;2016-07-01;2016-07-04;89,06
LON;BER;2016-07-01;2016-07-05;74,84
LON;BER;2016-07-01;2016-07-06;74,36
LON;BER;2016-07-01;2016-07-08;81,66
LON;BER;2016-07-01;2016-07-09;88,99
LON;BER;2016-07-01;2016-07-10;76,87
LON;BER;2016-07-01;2016-07-11;77,40
